Employee_ID,Job_Title,Industry,Country,Education_Level,Years_Experience,AI_Replacement_Risk,Future_Demand_Score,Remote_Work_Possibility,Average_Salary_USD,Automation_Level,Job_Growth_2030,Work_Hours_Per_Week,Company_Size,AI_Tool_Usage,Performance_Score,Upskilling_Needed,Job_Satisfaction,Hiring_Trend_2026
AIJ-102511,AI Engineer,Technology,Japan,Master,9,0.64,0.68,Yes,54242,Low,-8,34,Medium,Moderate,2.68,Yes,3.71,Stable
AIJ-102512,Product Manager,Finance,Australia,Bachelor,5,0.22,0.21,No,195911,Medium,16,53,Startup,High,3.92,Yes,2.24,Declining
AIJ-102513,Cybersecurity Analyst,Retail,Canada,Master,5,0.82,0.6,No,154712,High,8,34,Enterprise,Low,2.09,No,3.68,Stable
AIJ-102514,DevOps Engineer,Transportation,India,Bachelor,22,0.8,0.77,Hybrid,46578,High,28,56,Medium,Moderate,4.62,No,3.13,Growing
AIJ-102515,Machine Learning Engineer,Retail,Pakistan,PhD,18,0.77,0.95,Hybrid,156962,High,24,35,Startup,Moderate,3.02,No,1.11,Growing
AIJ-102516,Cloud Architect,Healthcare,UAE,PhD,16,0.32,0.67,No,134714,Medium,13,36,Enterprise,High,4.51,Yes,3.89,Stable
AIJ-102517,Data Scientist,Technology,UK,Master,23,0.24,0.65,No,93239,Low,28,40,Enterprise,Low,4.6,No,2.6,Declining
AIJ-102518,IoT Specialist,Technology,Canada,Bachelor,3,0.19,0.49,Hybrid,218584,Low,-6,44,Medium,Low,3.47,Yes,2.46,Declining
AIJ-102519,Digital Marketer,Media,UAE,PhD,2,0.36,0.66,No,111648,Low,4,40,Enterprise,High,2.65,Yes,4.65,Stable
AIJ-102520,DevOps Engineer,Retail,Germany,Bachelor,3,0.7,0.58,No,190146,Low,39,34,Startup,High,3.8,Yes,4.73,Stable
AIJ-102521,Prompt Engineer,Transportation,UK,High School,22,0.48,0.28,Hybrid,88256,Medium,45,60,Enterprise,Moderate,2.11,No,2.5,Growing
AIJ-102522,Robotics Engineer,Healthcare,Australia,Master,18,0.52,0.65,Yes,102165,Low,-4,54,Startup,Low,2.96,No,2.25,Declining
AIJ-102523,Data Scientist,Education,Australia,Bachelor,5,0.09,0.77,Yes,202052,High,13,53,Startup,High,2.98,Yes,1.58,Growing
AIJ-102524,Blockchain Developer,Education,Japan,PhD,2,0.13,0.75,Hybrid,46209,High,8,46,Medium,High,2.96,No,2.23,Declining
AIJ-102525,IoT Specialist,Transportation,India,High School,20,0.75,0.84,No,148155,Medium,42,56,Enterprise,Moderate,4.6,Yes,1.39,Declining
AIJ-102526,DevOps Engineer,Education,USA,Master,14,0.76,0.9,Hybrid,215018,Medium,19,52,Enterprise,Moderate,3.21,Yes,2.81,Declining
AIJ-102527,Prompt Engineer,Government,Pakistan,High School,16,0.94,0.54,No,41694,High,-1,43,Startup,Low,3.26,No,2.49,Growing
AIJ-102528,UX Designer,Healthcare,UK,Master,0,0.29,0.28,Hybrid,215896,Medium,2,48,Medium,High,2.85,Yes,2.27,Stable
AIJ-102529,Product Manager,Transportation,Canada,PhD,20,0.55,0.74,Yes,32026,High,25,33,Enterprise,Low,4.13,Yes,2.91,Growing
AIJ-102530,Software Developer,Healthcare,Australia,Master,0,0.91,0.62,Yes,188317,High,-6,44,Enterprise,Moderate,3.37,Yes,1.41,Declining
AIJ-102531,Software Developer,Media,Japan,Bachelor,5,0.33,0.82,Hybrid,117501,Low,40,56,Medium,Moderate,3.01,Yes,2.95,Stable
AIJ-102532,HR Specialist,Education,Canada,Bachelor,10,0.6,0.84,Yes,105928,High,40,53,Medium,High,4.85,Yes,4.13,Stable
AIJ-102533,Healthcare Analyst,Energy,Australia,Master,3,0.11,0.88,No,63433,Low,28,33,Medium,Low,3.41,No,2.01,Growing
AIJ-102534,Cloud Architect,Education,Pakistan,High School,6,0.71,0.95,Yes,105320,Medium,15,30,Enterprise,Moderate,2.93,No,4.38,Growing
AIJ-102535,UX Designer,Media,UK,High School,16,0.44,0.45,No,215823,Low,29,47,Enterprise,Low,2.32,Yes,4.58,Stable
AIJ-102536,Cybersecurity Analyst,Education,India,PhD,11,0.1,0.81,Yes,119244,High,35,51,Medium,Moderate,4.08,No,3.76,Declining
AIJ-102537,Digital Marketer,Media,Germany,Master,2,0.26,0.27,Yes,118988,Medium,13,54,Medium,Low,3.83,No,2.69,Stable
AIJ-102538,Teacher,Education,Germany,PhD,14,0.79,0.7,Hybrid,91947,Medium,19,38,Medium,Low,2.1,No,1.81,Stable
AIJ-102539,Business Analyst,Retail,USA,Bachelor,10,0.94,0.24,Hybrid,33209,High,1,45,Enterprise,High,2.34,No,1.79,Growing
AIJ-102540,DevOps Engineer,Manufacturing,Canada,Master,15,0.06,0.51,Hybrid,103777,High,21,52,Enterprise,High,3.4,No,2.4,Growing
AIJ-102541,Robotics Engineer,Energy,Canada,High School,12,0.84,0.27,Hybrid,187710,High,1,55,Startup,High,4.15,No,1.39,Growing
AIJ-102542,Teacher,Government,Singapore,Master,4,0.52,0.54,Yes,203088,Low,4,35,Medium,Moderate,2.18,Yes,4.98,Stable
AIJ-102543,DevOps Engineer,Manufacturing,Canada,Bachelor,6,0.73,0.23,No,146124,Low,43,48,Medium,High,3.12,No,1.21,Growing
AIJ-102544,IoT Specialist,Technology,India,Master,6,0.56,0.8,Hybrid,184819,Medium,24,44,Medium,Low,2.43,No,2.64,Stable
AIJ-102545,UX Designer,Education,Canada,Master,23,0.62,0.52,Yes,47890,High,22,50,Startup,High,4.64,No,1.98,Declining
AIJ-102546,Machine Learning Engineer,Retail,Canada,PhD,1,0.88,0.45,Yes,37742,Medium,35,38,Startup,Low,4.39,Yes,1.87,Declining
AIJ-102547,IoT Specialist,Energy,UK,High School,24,0.45,0.83,No,180036,Medium,28,57,Enterprise,High,4.18,No,3.91,Growing
AIJ-102548,Software Developer,Healthcare,Pakistan,High School,15,0.17,0.9,No,172077,Low,36,59,Medium,High,3.7,Yes,1.32,Declining
AIJ-102549,Healthcare Analyst,Healthcare,Japan,PhD,12,0.61,0.53,Yes,198787,Medium,-5,38,Medium,Moderate,2.15,No,2.27,Growing
AIJ-102550,Blockchain Developer,Healthcare,UAE,High School,5,0.45,0.49,Yes,147586,High,27,48,Startup,High,3.97,Yes,2.97,Growing
AIJ-102551,Machine Learning Engineer,Retail,India,Master,5,0.63,0.66,No,141121,High,44,39,Startup,Low,4.1,Yes,1.88,Growing
AIJ-102552,Robotics Engineer,Government,Canada,PhD,17,0.86,0.47,Hybrid,177858,High,42,56,Medium,High,3.95,No,3.79,Growing
AIJ-102553,Prompt Engineer,Media,UAE,High School,20,0.57,0.33,Hybrid,174941,Low,20,41,Medium,High,4.38,No,4.14,Stable
AIJ-102554,Robotics Engineer,Education,USA,High School,7,0.57,0.41,Yes,139720,Low,1,41,Medium,Moderate,2.06,Yes,1.55,Stable
AIJ-102555,Financial Analyst,Transportation,Germany,High School,9,0.56,0.86,Hybrid,112627,Low,32,60,Medium,Moderate,2.53,No,2.97,Stable
AIJ-102556,Software Developer,Retail,Pakistan,PhD,8,0.48,0.26,Yes,42833,High,19,50,Enterprise,Low,3.79,No,3.45,Growing
AIJ-102557,DevOps Engineer,Media,Singapore,Bachelor,17,0.23,0.35,Hybrid,146944,Medium,23,48,Enterprise,Low,3.04,Yes,4.84,Declining
AIJ-102558,Teacher,Government,Germany,PhD,17,0.18,0.46,No,158753,Low,36,50,Medium,Low,2.34,Yes,2.51,Growing
AIJ-102559,Financial Analyst,Technology,Singapore,PhD,14,0.89,0.34,Yes,191690,High,-1,43,Enterprise,High,3.3,Yes,4.59,Stable
AIJ-102560,Digital Marketer,Government,UAE,High School,17,0.82,0.96,Yes,205817,High,-8,41,Enterprise,High,3.31,No,3.01,Growing
AIJ-102561,DevOps Engineer,Finance,India,Bachelor,12,0.67,0.42,Yes,205278,Low,35,37,Startup,Low,2.84,No,2.99,Stable
AIJ-102562,Prompt Engineer,Healthcare,Germany,Bachelor,18,0.15,0.62,No,137179,Low,15,37,Medium,Moderate,2.55,No,2.61,Declining
AIJ-102563,Software Developer,Media,India,Bachelor,16,0.52,0.23,Hybrid,151916,High,34,41,Enterprise,Low,2.08,No,2.73,Growing
AIJ-102564,Data Scientist,Retail,Singapore,PhD,23,0.34,0.89,Yes,191570,Medium,36,49,Medium,Moderate,2.82,No,4.81,Stable
AIJ-102565,HR Specialist,Government,UAE,PhD,4,0.69,0.58,Yes,219162,Low,-1,52,Medium,Moderate,4.61,No,3.92,Declining
AIJ-102566,AI Engineer,Transportation,Australia,PhD,24,0.5,0.31,Hybrid,125241,Medium,34,48,Startup,High,4.08,No,1.43,Stable
AIJ-102567,Software Developer,Technology,UAE,Master,0,0.89,0.61,Yes,48447,Low,15,49,Enterprise,High,2.24,No,2.46,Stable
AIJ-102568,Machine Learning Engineer,Education,UK,Bachelor,3,0.34,0.95,No,118793,High,24,49,Medium,Moderate,4.3,Yes,3.49,Growing
AIJ-102569,Data Engineer,Healthcare,Pakistan,PhD,18,0.23,0.94,No,92513,High,-8,45,Startup,Moderate,4.21,No,3.39,Growing
AIJ-102570,Software Developer,Media,UAE,Master,1,0.42,0.29,Hybrid,46699,High,31,33,Startup,Moderate,4.48,Yes,3.75,Growing
AIJ-102571,HR Specialist,Government,Japan,PhD,4,0.33,0.63,Hybrid,166169,High,5,30,Enterprise,Low,3.66,Yes,2.44,Declining
AIJ-102572,HR Specialist,Healthcare,UK,PhD,1,0.55,0.35,No,58006,High,36,47,Medium,High,5,No,2.3,Growing
AIJ-102573,Data Engineer,Energy,Pakistan,Master,14,0.92,0.67,Yes,93389,High,39,35,Medium,High,4.53,Yes,3.75,Stable
AIJ-102574,Digital Marketer,Technology,USA,Master,12,0.08,0.52,Yes,70154,High,31,39,Medium,High,3.17,Yes,2.44,Declining
AIJ-102575,DevOps Engineer,Technology,Pakistan,High School,11,0.41,0.5,Hybrid,128605,Low,43,46,Medium,High,3.12,No,2.71,Stable
AIJ-102576,Blockchain Developer,Finance,Japan,High School,22,0.59,0.59,Yes,89179,Medium,45,34,Startup,High,4.37,No,4.23,Declining
AIJ-102577,Cybersecurity Analyst,Retail,UK,Master,21,0.43,0.82,Hybrid,160309,Low,0,32,Startup,Low,4.44,Yes,1.52,Growing
AIJ-102578,Digital Marketer,Technology,Japan,Bachelor,3,0.89,0.29,No,87463,Medium,0,37,Medium,High,4.76,Yes,1.83,Stable
AIJ-102579,Healthcare Analyst,Energy,Singapore,PhD,13,0.62,0.83,Hybrid,139273,Low,37,51,Medium,High,2.12,Yes,3.86,Growing
AIJ-102580,Healthcare Analyst,Retail,Germany,Master,14,0.39,0.91,Hybrid,54256,Low,25,50,Startup,Moderate,3.36,No,3.48,Growing
AIJ-102581,Cloud Architect,Retail,India,PhD,13,0.36,0.8,Yes,196357,High,32,49,Medium,Moderate,2.33,Yes,1.14,Stable
AIJ-102582,Healthcare Analyst,Education,Australia,Bachelor,15,0.53,0.49,No,112235,Medium,17,41,Enterprise,High,4.67,Yes,1.67,Declining
AIJ-102583,Machine Learning Engineer,Energy,Australia,Master,16,0.55,0.86,No,77449,High,31,33,Enterprise,High,3.18,No,2.54,Declining
AIJ-102584,Business Analyst,Healthcare,Pakistan,High School,20,0.9,0.72,Yes,84168,Low,33,36,Medium,Moderate,2.34,Yes,4.78,Declining
AIJ-102585,Business Analyst,Transportation,UK,Bachelor,7,0.22,0.44,Hybrid,181424,High,-3,45,Medium,Low,3.83,No,3.23,Declining
AIJ-102586,IoT Specialist,Retail,USA,PhD,9,0.16,0.7,No,112336,Medium,-9,57,Medium,Low,3.83,Yes,3.3,Stable
AIJ-102587,AI Engineer,Energy,Canada,Bachelor,23,0.36,0.58,No,179877,Medium,-1,40,Startup,Low,3.52,No,2.04,Stable
AIJ-102588,Digital Marketer,Retail,Singapore,Master,0,0.38,0.3,Yes,143243,Medium,44,54,Startup,High,3.35,No,2.01,Declining
AIJ-102589,Data Scientist,Healthcare,Pakistan,PhD,19,0.67,0.48,Yes,76980,Medium,17,60,Enterprise,Low,3.14,No,4.97,Stable
AIJ-102590,UX Designer,Healthcare,UAE,High School,0,0.06,0.69,Hybrid,82850,Low,21,33,Enterprise,Moderate,3.45,Yes,3.63,Stable
AIJ-102591,Healthcare Analyst,Media,Germany,PhD,6,0.57,0.75,No,124146,High,-8,60,Medium,Low,3.78,No,3.91,Growing
AIJ-102592,Prompt Engineer,Media,India,Bachelor,14,0.86,0.61,Hybrid,47978,Low,2,50,Startup,High,3.81,No,4.71,Stable
AIJ-102593,UX Designer,Manufacturing,Canada,High School,16,0.65,0.5,Yes,30676,High,20,37,Startup,Low,2.09,No,3.55,Stable
AIJ-102594,Teacher,Manufacturing,USA,Master,6,0.24,0.59,Yes,141862,High,14,58,Startup,Moderate,3.76,No,2.86,Stable
AIJ-102595,UX Designer,Government,Germany,High School,25,0.73,0.72,No,125958,Low,26,44,Startup,Moderate,4.53,Yes,1.78,Growing
AIJ-102596,Data Scientist,Government,Singapore,PhD,5,0.62,0.85,No,217436,Medium,-10,52,Medium,Low,2.78,Yes,1.46,Stable
AIJ-102597,AI Engineer,Finance,Pakistan,Master,5,0.44,0.53,No,218005,Low,-8,43,Startup,High,4.26,Yes,1.67,Growing
AIJ-102598,HR Specialist,Retail,Pakistan,Bachelor,4,0.22,0.71,No,113674,Low,31,45,Medium,Moderate,2.97,No,3.49,Stable
AIJ-102599,Teacher,Manufacturing,Australia,Bachelor,17,0.51,0.81,Yes,164502,Medium,21,43,Medium,Moderate,4.32,Yes,1.84,Growing
AIJ-102600,Product Manager,Transportation,Pakistan,Bachelor,20,0.61,0.39,Hybrid,198823,Medium,1,32,Medium,Moderate,4.21,Yes,4.3,Stable
AIJ-102601,DevOps Engineer,Media,Germany,Bachelor,11,0.52,0.7,Yes,192118,Medium,45,39,Startup,Low,3.87,Yes,4.75,Growing
AIJ-102602,Prompt Engineer,Energy,USA,PhD,17,0.11,0.35,Hybrid,105111,High,30,48,Enterprise,High,4.95,No,2.88,Stable
AIJ-102603,Data Scientist,Finance,UK,High School,22,0.65,0.26,Yes,85925,Low,27,40,Medium,Low,2.54,No,3.39,Declining
AIJ-102604,Machine Learning Engineer,Energy,Germany,Bachelor,13,0.28,0.41,Hybrid,63178,High,-2,33,Medium,Moderate,2.96,No,1.43,Growing
AIJ-102605,Blockchain Developer,Transportation,Singapore,High School,24,0.8,0.51,Yes,172491,High,-3,50,Medium,High,2.3,Yes,2.69,Stable
AIJ-102606,Teacher,Technology,Germany,Bachelor,22,0.35,0.83,No,138664,High,26,52,Startup,Low,2.11,No,2.78,Growing
AIJ-102607,Blockchain Developer,Media,UAE,PhD,20,0.37,0.47,Yes,66083,High,14,30,Startup,Low,2.99,No,1.09,Growing
AIJ-102608,Data Engineer,Energy,UAE,PhD,18,0.7,0.21,Hybrid,212416,High,26,36,Enterprise,High,4.85,Yes,4.55,Growing
AIJ-102609,Teacher,Technology,USA,Bachelor,9,0.21,0.96,Yes,51881,Medium,11,33,Medium,Moderate,3.56,No,4.62,Stable
AIJ-102610,HR Specialist,Government,Australia,PhD,13,0.84,0.23,Hybrid,162302,Medium,41,58,Enterprise,Moderate,4.44,No,1.85,Declining
AIJ-102611,Robotics Engineer,Government,India,PhD,6,0.41,0.88,Hybrid,52080,Medium,36,41,Enterprise,Moderate,4.25,Yes,1.07,Stable
AIJ-102612,Blockchain Developer,Manufacturing,Japan,PhD,1,0.1,0.72,Hybrid,67722,High,24,48,Medium,High,3.15,No,3.43,Stable
AIJ-102613,Machine Learning Engineer,Healthcare,UK,Master,22,0.29,0.42,Hybrid,117404,Medium,-8,43,Startup,High,4.91,Yes,4.03,Growing
AIJ-102614,Teacher,Government,Canada,Master,3,0.09,0.65,No,218890,High,-4,39,Startup,Moderate,4.36,No,1.06,Declining
AIJ-102615,Digital Marketer,Energy,India,High School,5,0.2,0.68,Yes,135261,Medium,9,44,Startup,Moderate,4.08,Yes,3.8,Growing
AIJ-102616,Software Developer,Retail,USA,High School,14,0.89,0.51,No,105821,High,30,38,Startup,Moderate,4.02,No,3.11,Stable
AIJ-102617,Cloud Architect,Finance,UK,Master,25,0.56,0.63,No,173897,Medium,-3,59,Medium,Low,4.34,Yes,3.42,Stable
AIJ-102618,Digital Marketer,Manufacturing,Canada,Master,19,0.58,0.21,Yes,144116,Low,20,40,Enterprise,Low,2.71,No,1.22,Growing
AIJ-102619,Digital Marketer,Transportation,UAE,Master,17,0.05,0.51,No,110839,Low,39,41,Startup,Moderate,2.26,Yes,1.14,Declining
AIJ-102620,Prompt Engineer,Government,Australia,Master,14,0.23,0.89,No,118254,Low,2,59,Startup,Low,4.77,No,1.37,Stable
AIJ-102621,Financial Analyst,Retail,Germany,High School,18,0.42,0.54,Hybrid,52783,Low,3,50,Enterprise,Moderate,4.07,Yes,1.99,Stable
AIJ-102622,Business Analyst,Manufacturing,Canada,Master,10,0.24,0.44,Yes,215033,Low,22,54,Enterprise,Low,2.64,No,3.75,Stable
AIJ-102623,Blockchain Developer,Manufacturing,Singapore,Bachelor,20,0.59,0.52,Yes,144852,Medium,1,33,Enterprise,High,3.49,No,2.18,Stable
AIJ-102624,Healthcare Analyst,Retail,USA,Bachelor,9,0.9,0.78,No,50000,Medium,22,36,Startup,Moderate,4.67,Yes,1.43,Declining
AIJ-102625,Data Scientist,Manufacturing,UK,PhD,19,0.29,0.29,Hybrid,56792,Medium,2,56,Medium,Moderate,2.5,Yes,3.92,Declining
AIJ-102626,Teacher,Energy,UAE,Master,12,0.43,0.71,No,156107,High,44,59,Startup,Moderate,3.79,No,3.84,Declining
AIJ-102627,Data Engineer,Finance,Canada,PhD,0,0.17,0.69,Yes,177047,High,16,51,Medium,Low,3.81,No,1.28,Growing
AIJ-102628,DevOps Engineer,Technology,Germany,Master,18,0.46,0.53,No,62291,High,-1,42,Startup,Moderate,3.55,Yes,4.36,Growing
AIJ-102629,Prompt Engineer,Healthcare,Pakistan,Bachelor,19,0.73,0.65,Yes,129709,Low,36,40,Medium,High,3.8,No,4.19,Declining
AIJ-102630,Cybersecurity Analyst,Healthcare,UK,High School,4,0.25,0.78,No,156520,Low,-9,56,Enterprise,Low,4.71,No,3.55,Stable
AIJ-102631,Business Analyst,Education,Pakistan,Bachelor,7,0.47,0.32,Yes,41982,High,24,49,Enterprise,Moderate,2.2,Yes,4.83,Growing
AIJ-102632,Data Engineer,Finance,Germany,PhD,0,0.55,0.57,Hybrid,144717,High,35,39,Startup,Low,3.78,No,4.24,Stable
AIJ-102633,UX Designer,Education,USA,PhD,4,0.77,0.5,Yes,150457,Medium,23,32,Medium,High,4.03,No,4.24,Growing
AIJ-102634,Cybersecurity Analyst,Healthcare,Germany,High School,24,0.1,0.87,Yes,164724,High,7,37,Enterprise,Low,3.76,No,4.59,Growing
AIJ-102635,Healthcare Analyst,Technology,UAE,Master,18,0.27,0.35,No,194010,Low,45,39,Medium,Low,4.54,Yes,2.76,Growing
AIJ-102636,UX Designer,Healthcare,Australia,High School,21,0.52,0.97,No,200356,High,3,51,Medium,Low,2.82,Yes,3.08,Growing
AIJ-102637,Healthcare Analyst,Transportation,India,High School,1,0.51,0.35,Yes,33656,Medium,16,59,Startup,Low,3.24,No,3.4,Declining
AIJ-102638,IoT Specialist,Media,Canada,High School,13,0.13,0.54,No,112528,Medium,35,43,Medium,High,2.82,No,1.43,Declining
AIJ-102639,Healthcare Analyst,Media,Pakistan,High School,3,0.21,0.68,Hybrid,56476,Medium,23,32,Startup,Low,2.28,No,1.18,Declining
AIJ-102640,AI Engineer,Media,Canada,Bachelor,22,0.51,0.21,Yes,100957,Medium,17,37,Startup,Moderate,3.49,No,2.58,Declining
AIJ-102641,Product Manager,Transportation,Canada,High School,19,0.55,0.42,Yes,152823,High,4,39,Medium,High,4.69,Yes,2.39,Declining
AIJ-102642,Data Scientist,Finance,Singapore,Bachelor,3,0.94,0.98,Yes,175424,Low,35,32,Enterprise,Moderate,4.52,Yes,2.24,Declining
AIJ-102643,HR Specialist,Retail,UK,Master,18,0.33,0.65,No,169598,Low,9,48,Startup,Low,4.79,No,2.68,Growing
AIJ-102644,Cybersecurity Analyst,Healthcare,Germany,High School,6,0.11,0.28,Yes,125428,Medium,39,42,Medium,Low,3.43,No,3.81,Declining
AIJ-102645,Data Scientist,Government,Singapore,PhD,4,0.53,0.92,Hybrid,198026,Medium,39,46,Startup,High,2.32,No,3.3,Growing
AIJ-102646,Software Developer,Retail,UAE,PhD,5,0.28,0.46,Yes,145325,Low,39,48,Medium,Low,3.95,No,1.61,Growing
AIJ-102647,IoT Specialist,Finance,Germany,High School,19,0.58,0.93,Yes,58708,Low,18,31,Enterprise,Moderate,3.27,No,1.97,Stable
AIJ-102648,AI Engineer,Retail,UAE,High School,24,0.36,0.94,No,218642,High,19,32,Startup,Moderate,2.95,No,2.54,Growing
AIJ-102649,Cloud Architect,Healthcare,Canada,Bachelor,1,0.43,0.28,No,150163,Low,-4,46,Enterprise,High,2.05,No,3.5,Growing
AIJ-102650,Machine Learning Engineer,Manufacturing,Pakistan,Bachelor,11,0.58,0.35,No,137290,Medium,-5,41,Startup,High,4.14,Yes,1.75,Growing
AIJ-102651,Product Manager,Education,USA,Master,6,0.44,0.8,No,211193,Low,0,48,Enterprise,High,4.52,No,1.87,Declining
AIJ-102652,Data Scientist,Government,USA,Master,0,0.86,0.63,Yes,86940,Low,21,59,Medium,Moderate,3.66,Yes,1.42,Stable
AIJ-102653,Blockchain Developer,Media,UAE,High School,21,0.71,0.32,Hybrid,122260,High,-8,49,Medium,High,2.17,No,3.94,Growing
AIJ-102654,HR Specialist,Healthcare,Singapore,Bachelor,24,0.41,0.88,Hybrid,185944,Medium,7,46,Enterprise,Low,3.14,No,3.35,Stable
AIJ-102655,Cybersecurity Analyst,Transportation,UAE,Master,5,0.91,0.73,Hybrid,154522,Medium,35,59,Enterprise,High,4.12,Yes,3.76,Growing
AIJ-102656,UX Designer,Healthcare,UK,Master,10,0.88,0.63,Yes,53050,Medium,38,56,Medium,Low,3.08,No,2.35,Stable
AIJ-102657,Cybersecurity Analyst,Media,Singapore,PhD,14,0.29,0.87,Hybrid,170056,High,35,41,Startup,Low,2.68,Yes,4.68,Declining
AIJ-102658,Digital Marketer,Retail,Japan,Master,6,0.32,0.33,Hybrid,56537,High,1,47,Enterprise,Low,4.81,No,1.07,Stable
AIJ-102659,Machine Learning Engineer,Education,Australia,Bachelor,15,0.7,0.83,Yes,145355,Low,-7,46,Enterprise,High,2.03,No,2.27,Stable
AIJ-102660,AI Engineer,Government,Pakistan,Master,19,0.92,0.34,No,46473,High,16,33,Medium,Moderate,4.41,Yes,1.23,Stable
AIJ-102661,Data Scientist,Government,Japan,Master,3,0.41,0.53,Yes,151994,Low,3,52,Medium,Moderate,4.19,Yes,2.27,Growing
AIJ-102662,Blockchain Developer,Government,Pakistan,Master,0,0.08,0.62,Yes,120819,Low,38,38,Medium,Moderate,2.22,No,4.41,Stable
AIJ-102663,Machine Learning Engineer,Technology,UK,High School,14,0.19,0.49,No,70568,High,26,35,Enterprise,Low,3.69,Yes,2.28,Stable
AIJ-102664,Blockchain Developer,Finance,USA,Bachelor,4,0.69,0.75,Hybrid,37568,Medium,23,49,Startup,Low,2.68,No,4.56,Stable
AIJ-102665,Healthcare Analyst,Education,UK,Master,3,0.89,0.51,No,172944,High,8,34,Medium,High,4.93,Yes,4.55,Stable
AIJ-102666,Data Engineer,Manufacturing,Australia,Master,11,0.53,0.73,Yes,145078,High,27,35,Medium,Low,3.35,Yes,2.06,Growing
AIJ-102667,IoT Specialist,Education,Pakistan,High School,2,0.36,0.35,Hybrid,166674,Medium,20,46,Medium,Low,2.78,Yes,2.09,Growing
AIJ-102668,Cybersecurity Analyst,Technology,Germany,High School,16,0.23,0.55,Hybrid,219021,Medium,44,54,Startup,Moderate,3.46,No,4.87,Stable
AIJ-102669,IoT Specialist,Media,India,PhD,5,0.68,0.73,Yes,115041,Low,15,36,Medium,Moderate,2.99,No,4.43,Declining
AIJ-102670,Product Manager,Finance,Japan,PhD,19,0.85,0.73,Yes,91195,High,37,56,Enterprise,Moderate,3.98,No,2.26,Declining
AIJ-102671,HR Specialist,Education,Japan,PhD,14,0.14,0.21,Yes,121733,Low,42,52,Medium,Moderate,4.08,Yes,1.74,Stable
AIJ-102672,Teacher,Manufacturing,UAE,PhD,25,0.91,0.5,Yes,70416,Medium,-3,42,Enterprise,Low,2.42,Yes,1.64,Stable
AIJ-102673,UX Designer,Government,Singapore,High School,1,0.5,0.25,Hybrid,51564,High,6,44,Enterprise,Moderate,4.45,No,2.44,Growing
AIJ-102674,Software Developer,Healthcare,Singapore,Bachelor,13,0.26,0.68,No,79344,High,41,53,Medium,High,3.55,No,3.35,Growing
AIJ-102675,Business Analyst,Finance,Japan,PhD,10,0.59,0.84,Hybrid,160351,Medium,38,40,Medium,Low,3.42,Yes,2.86,Growing
AIJ-102676,Data Engineer,Government,USA,High School,12,0.6,0.42,No,177839,Low,26,39,Medium,High,2.6,Yes,4.27,Declining
AIJ-102677,UX Designer,Retail,Australia,Bachelor,2,0.58,0.59,Yes,100147,High,23,51,Medium,Low,4.06,Yes,3.32,Declining
AIJ-102678,Machine Learning Engineer,Healthcare,Pakistan,High School,4,0.67,0.31,Hybrid,39977,High,22,41,Startup,Low,3.15,No,1.13,Stable
AIJ-102679,Data Engineer,Transportation,UAE,PhD,11,0.95,0.59,Yes,30320,High,-7,54,Startup,Low,2.53,No,1.11,Declining
AIJ-102680,Robotics Engineer,Energy,India,Bachelor,2,0.43,0.95,Yes,169444,Low,-2,36,Startup,High,4.8,No,4.24,Declining
AIJ-102681,Teacher,Energy,India,Master,19,0.54,0.63,Hybrid,50226,Medium,24,34,Startup,Moderate,2.62,Yes,3.72,Declining
AIJ-102682,IoT Specialist,Media,Canada,Master,3,0.61,0.74,Yes,35494,Medium,19,30,Enterprise,Moderate,3.35,Yes,2.83,Growing
AIJ-102683,Teacher,Transportation,Canada,High School,7,0.71,0.95,Yes,115427,Medium,41,54,Enterprise,Moderate,4.4,No,1.84,Growing
AIJ-102684,DevOps Engineer,Education,Japan,Master,13,0.4,0.43,Hybrid,187649,Medium,13,46,Startup,High,2.3,Yes,4.2,Declining
AIJ-102685,IoT Specialist,Manufacturing,USA,Bachelor,15,0.39,0.74,Hybrid,212204,Low,28,34,Medium,Moderate,2.55,Yes,1.69,Growing
AIJ-102686,Robotics Engineer,Government,UAE,High School,12,0.93,0.94,Hybrid,217187,High,42,40,Enterprise,High,3.86,Yes,3.25,Stable
AIJ-102687,Machine Learning Engineer,Healthcare,Canada,High School,16,0.22,0.46,No,36978,Low,33,31,Startup,Low,3.61,Yes,1.72,Declining
AIJ-102688,Prompt Engineer,Technology,Singapore,High School,9,0.58,0.65,No,124204,Medium,-6,57,Medium,Low,4.51,Yes,4.46,Stable
AIJ-102689,Cloud Architect,Transportation,Germany,High School,25,0.86,0.68,No,56115,Medium,10,31,Enterprise,Moderate,3.54,No,2.85,Stable
AIJ-102690,AI Engineer,Finance,India,Master,0,0.16,0.22,No,121327,Low,-2,53,Medium,Low,4.8,No,1.62,Stable
AIJ-102691,DevOps Engineer,Energy,UAE,PhD,24,0.44,0.44,Hybrid,170734,High,36,52,Medium,Moderate,3.84,Yes,2.11,Growing
AIJ-102692,Blockchain Developer,Retail,Germany,PhD,16,0.06,0.75,No,85503,Medium,36,33,Startup,Moderate,2.72,Yes,1.76,Declining
